cohort,keeper,team,goal_kick,pressure,choice_bin,choice_length_source,choice_observable_n,all_action_n,coverage,frequency,retention,xR,value
T2024,Gianluigi Donnarumma,Italy,True,FREE,SHORT,provider_target_geometry,16,16,1.0,0.625,1.0,0.705140451234805,-0.006453821147516819
T2024,Giorgi Mamardashvili,Georgia,False,FREE,LONG,provider_target_geometry,61,72,0.8472222222222222,0.32786885245901637,0.4,0.7202696268134582,-0.0053637069389716905
T2024,Giorgi Mamardashvili,Georgia,False,FREE,MEDIUM,provider_target_geometry,61,72,0.8472222222222222,0.06557377049180328,1.0,0.9547088328338328,0.0014786255432828604
T2024,Giorgi Mamardashvili,Georgia,False,FREE,SHORT,provider_target_geometry,61,72,0.8472222222222222,0.47540983606557374,1.0,0.9021969212290545,-0.002485901522357759
T2024,Giorgi Mamardashvili,Georgia,False,FREE,VERY_LONG,provider_target_geometry,61,72,0.8472222222222222,0.13114754098360656,0.5,0.7872139470332551,-0.0035394310368032523
T2024,Giorgi Mamardashvili,Georgia,False,PRESSURED,LONG,provider_target_geometry,5,6,0.8333333333333334,0.2,0.0,0.63,-0.006673287649971912
T2024,Giorgi Mamardashvili,Georgia,False,PRESSURED,MEDIUM,provider_target_geometry,5,6,0.8333333333333334,0.2,1.0,0.656441717791411,-0.01474213823955344
T2024,Giorgi Mamardashvili,Georgia,False,PRESSURED,SHORT,provider_target_geometry,5,6,0.8333333333333334,0.4,1.0,0.656441717791411,-0.012050692839185057
T2024,Giorgi Mamardashvili,Georgia,False,PRESSURED,VERY_LONG,provider_target_geometry,5,6,0.8333333333333334,0.2,0.0,0.656441717791411,-0.00370698334642304
T2024,Giorgi Mamardashvili,Georgia,True,FREE,LONG,provider_target_geometry,36,44,0.8181818181818182,0.3611111111111111,0.3076923076923077,0.7012687898555625,-0.005160097451086396
T2024,Giorgi Mamardashvili,Georgia,True,FREE,MEDIUM,provider_target_geometry,36,44,0.8181818181818182,0.08333333333333333,1.0,0.6897794492106398,-0.00399718970477217
T2024,Giorgi Mamardashvili,Georgia,True,FREE,SHORT,provider_target_geometry,36,44,0.8181818181818182,0.3055555555555556,1.0,0.6906453922996634,-0.006875083574986626
T2024,Giorgi Mamardashvili,Georgia,True,FREE,VERY_LONG,provider_target_geometry,36,44,0.8181818181818182,0.25,0.4444444444444444,0.6825562329933591,-0.002407282621946483
T2024,Guillermo Viscarra Bruckner,Bolivia,False,FREE,LONG,provider_target_geometry,41,42,0.9761904761904762,0.36585365853658536,0.3333333333333333,0.7760132163695137,-0.0051060936526114275
T2024,Guillermo Viscarra Bruckner,Bolivia,False,FREE,MEDIUM,provider_target_geometry,41,42,0.9761904761904762,0.0975609756097561,1.0,0.8217357187696172,-0.003991764022027144
T2024,Guillermo Viscarra Bruckner,Bolivia,False,FREE,SHORT,provider_target_geometry,41,42,0.9761904761904762,0.36585365853658536,1.0,0.8749170702691917,-0.002316379968203814
T2024,Guillermo Viscarra Bruckner,Bolivia,False,FREE,VERY_LONG,provider_target_geometry,41,42,0.9761904761904762,0.17073170731707318,0.14285714285714285,0.7880419433656998,-0.003447148992374606
T2024,Guillermo Viscarra Bruckner,Bolivia,False,PRESSURED,LONG,provider_target_geometry,5,7,0.7142857142857143,0.6,0.3333333333333333,0.6626008750607681,-0.00823366206708503
T2024,Guillermo Viscarra Bruckner,Bolivia,False,PRESSURED,SHORT,provider_target_geometry,5,7,0.7142857142857143,0.2,1.0,0.63,-0.002867729824086604
T2024,Guillermo Viscarra Bruckner,Bolivia,False,PRESSURED,VERY_LONG,provider_target_geometry,5,7,0.7142857142857143,0.2,1.0,0.5957446808510638,-0.016294948799246898
T2024,Guillermo Viscarra Bruckner,Bolivia,True,FREE,LONG,provider_target_geometry,26,27,0.9629629629629629,0.23076923076923078,0.6666666666666666,0.7560500157400564,-0.004557660239577218
T2024,Guillermo Viscarra Bruckner,Bolivia,True,FREE,MEDIUM,provider_target_geometry,26,27,0.9629629629629629,0.11538461538461539,1.0,0.7928395061728395,-0.004708622699663472
T2024,Guillermo Viscarra Bruckner,Bolivia,True,FREE,SHORT,provider_target_geometry,26,27,0.9629629629629629,0.34615384615384615,1.0,0.7655148253081857,-0.004425638142759861
T2024,Guillermo Viscarra Bruckner,Bolivia,True,FREE,VERY_LONG,provider_target_geometry,26,27,0.9629629629629629,0.3076923076923077,0.25,0.7531835507418676,-0.0032976427072404363
T2024,Jahmali Waite,Jamaica,False,FREE,LONG,provider_target_geometry,54,58,0.9310344827586207,0.1111111111111111,0.5,0.7511545538226055,-0.004906233952045472
T2024,Jahmali Waite,Jamaica,False,FREE,MEDIUM,provider_target_geometry,54,58,0.9310344827586207,0.2037037037037037,0.8181818181818182,0.8149505231089628,-0.004245833143434344
T2024,Jahmali Waite,Jamaica,False,FREE,SHORT,provider_target_geometry,54,58,0.9310344827586207,0.6851851851851852,1.0,0.8945217994563016,-0.0029123471837723012
T2024,Jahmali Waite,Jamaica,False,PRESSURED,LONG,provider_target_geometry,17,22,0.7727272727272727,0.5294117647058824,0.5555555555555556,0.6343308350256863,-0.00737681316665894
T2024,Jahmali Waite,Jamaica,False,PRESSURED,MEDIUM,provider_target_geometry,17,22,0.7727272727272727,0.11764705882352941,1.0,0.6176397822859971,-0.005743857356161343
T2024,Jahmali Waite,Jamaica,False,PRESSURED,SHORT,provider_target_geometry,17,22,0.7727272727272727,0.35294117647058826,1.0,0.623275393642824,-0.008372426149785858
T2024,Jahmali Waite,Jamaica,True,FREE,LONG,provider_target_geometry,26,31,0.8387096774193549,0.11538461538461539,0.6666666666666666,0.6637283587943393,-0.005488981274879315
T2024,Jahmali Waite,Jamaica,True,FREE,MEDIUM,provider_target_geometry,26,31,0.8387096774193549,0.07692307692307693,1.0,0.7047106236786471,-0.007837793401708875
T2024,Jahmali Waite,Jamaica,True,FREE,SHORT,provider_target_geometry,26,31,0.8387096774193549,0.5384615384615384,1.0,0.7093635230016203,-0.005869929844180832
T2024,Jahmali Waite,Jamaica,True,FREE,VERY_LONG,provider_target_geometry,26,31,0.8387096774193549,0.2692307692307692,0.42857142857142855,0.6617103652889941,-0.005947435654485582
T2024,Jan Oblak,Slovenia,False,FREE,LONG,provider_target_geometry,65,72,0.9027777777777778,0.4307692307692308,0.75,0.7717926874542933,-0.003346412353420044
T2024,Jan Oblak,Slovenia,False,FREE,MEDIUM,provider_target_geometry,65,72,0.9027777777777778,0.16923076923076924,0.8181818181818182,0.80763829844734,-0.004424379440448233
T2024,Jan Oblak,Slovenia,False,FREE,SHORT,provider_target_geometry,65,72,0.9027777777777778,0.27692307692307694,1.0,0.8225962984725647,-0.004398440000998248
T2024,Jan Oblak,Slovenia,False,FREE,VERY_LONG,provider_target_geometry,65,72,0.9027777777777778,0.12307692307692308,0.625,0.7408771552651168,-0.006041543053647026
T2024,Jan Oblak,Slovenia,False,PRESSURED,LONG,provider_target_geometry,12,12,1.0,0.5833333333333334,0.5714285714285714,0.64535545050415,-0.007372670591210715
T2024,Jan Oblak,Slovenia,False,PRESSURED,MEDIUM,provider_target_geometry,12,12,1.0,0.25,0.6666666666666666,0.6260388648795673,-0.010926170178730809
T2024,Jan Oblak,Slovenia,False,PRESSURED,SHORT,provider_target_geometry,12,12,1.0,0.16666666666666666,1.0,0.6032910596373546,-0.00911830228444049
T2024,Jan Oblak,Slovenia,True,FREE,LONG,provider_target_geometry,40,44,0.9090909090909091,0.35,0.5714285714285714,0.6807952748330351,-0.006146907801552783
T2024,Jan Oblak,Slovenia,True,FREE,MEDIUM,provider_target_geometry,40,44,0.9090909090909091,0.225,1.0,0.6973099669820813,-0.005179039040771881
T2024,Jan Oblak,Slovenia,True,FREE,SHORT,provider_target_geometry,40,44,0.9090909090909091,0.225,1.0,0.6918555932651915,-0.006470298615155549
T2024,Jan Oblak,Slovenia,True,FREE,VERY_LONG,provider_target_geometry,40,44,0.9090909090909091,0.2,0.25,0.6409169519764881,-0.006211675988258278
T2024,Jindřich Staněk,Czech Republic,False,FREE,LONG,provider_target_geometry,39,41,0.9512195121951219,0.3333333333333333,0.5384615384615384,0.7786720966865335,-0.004155974056552736
T2024,Jindřich Staněk,Czech Republic,False,FREE,MEDIUM,provider_target_geometry,39,41,0.9512195121951219,0.23076923076923078,0.8888888888888888,0.8352980185748548,-0.00498463822349095
T2024,Jindřich Staněk,Czech Republic,False,FREE,SHORT,provider_target_geometry,39,41,0.9512195121951219,0.38461538461538464,1.0,0.8675230673295105,-0.003038949390634134
T2024,Jindřich Staněk,Czech Republic,False,FREE,VERY_LONG,provider_target_geometry,39,41,0.9512195121951219,0.05128205128205128,0.0,0.5599173553719008,-0.007659219904714948
T2024,Jindřich Staněk,Czech Republic,False,PRESSURED,LONG,provider_target_geometry,9,9,1.0,0.6666666666666666,0.3333333333333333,0.7208175748237381,-0.0037912589483516655
T2024,Jindřich Staněk,Czech Republic,False,PRESSURED,MEDIUM,provider_target_geometry,9,9,1.0,0.1111111111111111,0.0,0.7107438016528925,-0.006232472219780886
T2024,Jindřich Staněk,Czech Republic,False,PRESSURED,SHORT,provider_target_geometry,9,9,1.0,0.2222222222222222,1.0,0.6607906200382689,-0.004469320782890241
T2024,Jindřich Staněk,Czech Republic,True,FREE,LONG,provider_target_geometry,23,24,0.9583333333333334,0.34782608695652173,0.375,0.7423947962196299,-0.00395857188325496
T2024,Jindřich Staněk,Czech Republic,True,FREE,MEDIUM,provider_target_geometry,23,24,0.9583333333333334,0.043478260869565216,1.0,0.7804878048780488,-0.0070062652263455285
T2024,Jindřich Staněk,Czech Republic,True,FREE,SHORT,provider_target_geometry,23,24,0.9583333333333334,0.2608695652173913,1.0,0.7464323023093655,-0.0051670898398533
T2024,Jindřich Staněk,Czech Republic,True,FREE,VERY_LONG,provider_target_geometry,23,24,0.9583333333333334,0.34782608695652173,0.75,0.7153859291560951,-0.005084167867849385
T2024,Jordan Pickford,England,False,FREE,LONG,provider_target_geometry,190,203,0.9359605911330049,0.1631578947368421,0.41935483870967744,0.7809003720870547,-0.005321892800297241
T2024,Jordan Pickford,England,False,FREE,MEDIUM,provider_target_geometry,190,203,0.9359605911330049,0.18421052631578946,1.0,0.8458036693498269,-0.0031312649284165796
T2024,Jordan Pickford,England,False,FREE,SHORT,provider_target_geometry,190,203,0.9359605911330049,0.5789473684210527,1.0,0.8498961574536015,-0.0036654955612667184
T2024,Jordan Pickford,England,False,FREE,VERY_LONG,provider_target_geometry,190,203,0.9359605911330049,0.07368421052631578,0.5,0.7710823725961806,-0.003956246510891019
T2024,Jordan Pickford,England,False,PRESSURED,LONG,provider_target_geometry,50,51,0.9803921568627451,0.52,0.3076923076923077,0.6527852442753168,-0.0071913900960514
T2024,Jordan Pickford,England,False,PRESSURED,MEDIUM,provider_target_geometry,50,51,0.9803921568627451,0.1,1.0,0.654799911876058,-0.007372350277069872
T2024,Jordan Pickford,England,False,PRESSURED,SHORT,provider_target_geometry,50,51,0.9803921568627451,0.34,1.0,0.6542291376559654,-0.0066862924800806176
T2024,Jordan Pickford,England,False,PRESSURED,VERY_LONG,provider_target_geometry,50,51,0.9803921568627451,0.04,0.5,0.6108374384236454,-0.012427890898136718
T2024,Jordan Pickford,England,True,FREE,LONG,provider_target_geometry,43,50,0.86,0.27906976744186046,0.75,0.6822937831738923,-0.0028828208218182106
T2024,Jordan Pickford,England,True,FREE,MEDIUM,provider_target_geometry,43,50,0.86,0.06976744186046512,1.0,0.7533333333333333,-0.0027517253638331164
T2024,Jordan Pickford,England,True,FREE,SHORT,provider_target_geometry,43,50,0.86,0.3023255813953488,1.0,0.7222211247158388,-0.005773473536681368
T2024,Jordan Pickford,England,True,FREE,VERY_LONG,provider_target_geometry,43,50,0.86,0.3488372093023256,0.6666666666666666,0.6908337262887337,-0.004173459886960095
T2024,Julio José González Vela-Alvizu,Mexico,False,FREE,LONG,provider_target_geometry,78,78,1.0,0.08974358974358974,0.2857142857142857,0.7480874955841231,-0.00591468600146129
T2024,Julio José González Vela-Alvizu,Mexico,False,FREE,MEDIUM,provider_target_geometry,78,78,1.0,0.11538461538461539,1.0,0.8480239189649301,-0.004245801608123797
T2024,Julio José González Vela-Alvizu,Mexico,False,FREE,SHORT,provider_target_geometry,78,78,1.0,0.7435897435897436,1.0,0.8166112425671166,-0.0039360696841830994
T2024,Julio José González Vela-Alvizu,Mexico,False,FREE,VERY_LONG,provider_target_geometry,78,78,1.0,0.05128205128205128,0.25,0.6841638545007085,-0.007288203993656725
T2024,Julio José González Vela-Alvizu,Mexico,False,PRESSURED,LONG,provider_target_geometry,7,9,0.7777777777777778,0.14285714285714285,0.0,0.5957446808510638,-0.004791962459945676
T2024,Julio José González Vela-Alvizu,Mexico,False,PRESSURED,SHORT,provider_target_geometry,7,9,0.7777777777777778,0.8571428571428571,1.0,0.5617232823469512,-0.010096906899409197
T2024,Julio José González Vela-Alvizu,Mexico,True,FREE,LONG,provider_target_geometry,15,17,0.8823529411764706,0.2,1.0,0.6874704491725768,-0.007230123277754993
T2024,Julio José González Vela-Alvizu,Mexico,True,FREE,MEDIUM,provider_target_geometry,15,17,0.8823529411764706,0.06666666666666667,1.0,0.7,-0.0018873377992865694
T2024,Julio José González Vela-Alvizu,Mexico,True,FREE,SHORT,provider_target_geometry,15,17,0.8823529411764706,0.6666666666666666,1.0,0.7278054697240746,-0.003592502337419162
T2024,Julio José González Vela-Alvizu,Mexico,True,FREE,VERY_LONG,provider_target_geometry,15,17,0.8823529411764706,0.06666666666666667,1.0,0.7933333333333333,0.0004995170207045168
T2024,Kasper Schmeichel,Denmark,False,FREE,LONG,provider_target_geometry,72,77,0.935064935064935,0.1388888888888889,0.6,0.5952694905403284,-0.009084684597201515
T2024,Kasper Schmeichel,Denmark,False,FREE,MEDIUM,provider_target_geometry,72,77,0.935064935064935,0.2222222222222222,1.0,0.8202336327384963,-0.00441039463044279
T2024,Kasper Schmeichel,Denmark,False,FREE,SHORT,provider_target_geometry,72,77,0.935064935064935,0.5972222222222222,1.0,0.8396590202185409,-0.003818156623096599
T2024,Kasper Schmeichel,Denmark,False,FREE,VERY_LONG,provider_target_geometry,72,77,0.935064935064935,0.041666666666666664,0.3333333333333333,0.611111111111111,-0.008998722155903686
T2024,Kasper Schmeichel,Denmark,False,PRESSURED,LONG,provider_target_geometry,11,12,0.9166666666666666,0.2727272727272727,0.3333333333333333,0.6260388648795673,-0.004522150085751059
T2024,Kasper Schmeichel,Denmark,False,PRESSURED,MEDIUM,provider_target_geometry,11,12,0.9166666666666666,0.36363636363636365,0.75,0.6104654209616758,-0.010942544497343406
T2024,Kasper Schmeichel,Denmark,False,PRESSURED,SHORT,provider_target_geometry,11,12,0.9166666666666666,0.36363636363636365,1.0,0.6184653188724414,-0.007968815382208611
T2024,Kasper Schmeichel,Denmark,True,FREE,LONG,provider_target_geometry,21,23,0.9130434782608695,0.09523809523809523,1.0,0.6903619010300046,-0.00537450867129486
T2024,Kasper Schmeichel,Denmark,True,FREE,MEDIUM,provider_target_geometry,21,23,0.9130434782608695,0.23809523809523808,1.0,0.7244434479718634,-0.003781520296119733
T2024,Kasper Schmeichel,Denmark,True,FREE,SHORT,provider_target_geometry,21,23,0.9130434782608695,0.2857142857142857,1.0,0.6397546183444279,-0.009241755222888058
T2024,Kasper Schmeichel,Denmark,True,FREE,VERY_LONG,provider_target_geometry,21,23,0.9130434782608695,0.38095238095238093,0.75,0.6551570297926689,-0.005105320841948057
T2024,Koen Casteels,Belgium,False,FREE,LONG,provider_target_geometry,83,86,0.9651162790697675,0.03614457831325301,0.3333333333333333,0.748161085612272,-0.00561720433030114
T2024,Koen Casteels,Belgium,False,FREE,MEDIUM,provider_target_geometry,83,86,0.9651162790697675,0.12048192771084337,1.0,0.8965331832340857,-0.003080939581840682
T2024,Koen Casteels,Belgium,False,FREE,SHORT,provider_target_geometry,83,86,0.9651162790697675,0.7951807228915663,1.0,0.8270021314982283,-0.004233663964522302
T2024,Koen Casteels,Belgium,False,FREE,VERY_LONG,provider_target_geometry,83,86,0.9651162790697675,0.04819277108433735,0.75,0.7459520925998595,-0.0024102215082333544
T2024,Koen Casteels,Belgium,False,PRESSURED,LONG,provider_target_geometry,21,22,0.9545454545454546,0.2857142857142857,0.5,0.6393446839348171,-0.008583148163325468
T2024,Koen Casteels,Belgium,False,PRESSURED,MEDIUM,provider_target_geometry,21,22,0.9545454545454546,0.19047619047619047,1.0,0.6770153479887021,-0.007262896585375532
T2024,Koen Casteels,Belgium,False,PRESSURED,SHORT,provider_target_geometry,21,22,0.9545454545454546,0.38095238095238093,1.0,0.6507755203853198,-0.00996543920601075
T2024,Koen Casteels,Belgium,False,PRESSURED,VERY_LONG,provider_target_geometry,21,22,0.9545454545454546,0.14285714285714285,0.3333333333333333,0.6565332844977566,-0.007866152061904072
T2024,Koen Casteels,Belgium,True,FREE,LONG,provider_target_geometry,34,35,0.9714285714285714,0.08823529411764706,1.0,0.6837816580147869,-0.005763183334969519
T2024,Koen Casteels,Belgium,True,FREE,MEDIUM,provider_target_geometry,34,35,0.9714285714285714,0.14705882352941177,1.0,0.6612038906454231,-0.006461651775968738
T2024,Koen Casteels,Belgium,True,FREE,SHORT,provider_target_geometry,34,35,0.9714285714285714,0.5,1.0,0.7084311518529939,-0.005477729742157172
T2024,Koen Casteels,Belgium,True,FREE,VERY_LONG,provider_target_geometry,34,35,0.9714285714285714,0.2647058823529412,0.3333333333333333,0.6898734971265491,-0.0032261435441670048
T2024,Manuel Neuer,Germany,False,FREE,LONG,provider_target_geometry,94,96,0.9791666666666666,0.0851063829787234,0.75,0.7700824677995708,-0.003958528966543597
T2024,Manuel Neuer,Germany,False,FREE,MEDIUM,provider_target_geometry,94,96,0.9791666666666666,0.3191489361702128,0.9,0.859269135205027,-0.003401085534360335
T2024,Manuel Neuer,Germany,False,FREE,SHORT,provider_target_geometry,94,96,0.9791666666666666,0.5957446808510638,1.0,0.8418820268838966,-0.004197154045363752
T2024,Manuel Neuer,Germany,False,PRESSURED,LONG,provider_target_geometry,29,29,1.0,0.3793103448275862,0.18181818181818182,0.6393342752273891,-0.007405702584400608
T2024,Manuel Neuer,Germany,False,PRESSURED,MEDIUM,provider_target_geometry,29,29,1.0,0.2413793103448276,0.8571428571428571,0.663614572391049,-0.010549482229052396
T2024,Manuel Neuer,Germany,False,PRESSURED,SHORT,provider_target_geometry,29,29,1.0,0.3793103448275862,1.0,0.6505040921634277,-0.010171795194660195
T2024,Manuel Neuer,Germany,True,FREE,LONG,provider_target_geometry,16,18,0.8888888888888888,0.125,1.0,0.756910569105691,-0.00765540765487882
T2024,Manuel Neuer,Germany,True,FREE,MEDIUM,provider_target_geometry,16,18,0.8888888888888888,0.1875,1.0,0.7804878048780489,-0.0028264987939471526
T2024,Manuel Neuer,Germany,True,FREE,SHORT,provider_target_geometry,16,18,0.8888888888888888,0.6875,1.0,0.7159431850561231,-0.004315653075295882
T2024,Martin Dúbravka,Slovakia,False,FREE,LONG,provider_target_geometry,107,116,0.9224137931034483,0.2336448598130841,0.52,0.7086745534652156,-0.007003144553700448
T2024,Martin Dúbravka,Slovakia,False,FREE,MEDIUM,provider_target_geometry,107,116,0.9224137931034483,0.11214953271028037,0.5833333333333334,0.8227486073923452,-0.0024891934200907254
T2024,Martin Dúbravka,Slovakia,False,FREE,SHORT,provider_target_geometry,107,116,0.9224137931034483,0.6261682242990654,0.9850746268656716,0.8439477986512846,-0.0038015218605489663
T2024,Martin Dúbravka,Slovakia,False,FREE,VERY_LONG,provider_target_geometry,107,116,0.9224137931034483,0.028037383177570093,0.3333333333333333,0.7733333333333333,-0.0031066016700183816
