cohort,keeper,team,goal_kick,pressure_state,realized_bin,n,retention,xR,value
PL1516,Joe Hart,Manchester City,False,FREE,LONG,215,0.5209302325581395,0.652048612004824,-0.005334339815030026
PL1516,Joe Hart,Manchester City,False,FREE,MEDIUM,68,0.8529411764705882,0.788500361444188,-0.0032783091810402016
PL1516,Joe Hart,Manchester City,False,FREE,SHORT,219,0.9863013698630136,0.7773812564036312,-0.003386017561949519
PL1516,Joe Hart,Manchester City,False,FREE,VERY_LONG,82,0.35365853658536583,0.5876230134936151,-0.006598001209772872
PL1516,Joe Hart,Manchester City,False,PRESSURED,LONG,25,0.16,0.49311966542923374,-0.007929537310844666
PL1516,Joe Hart,Manchester City,False,PRESSURED,MEDIUM,8,0.375,0.4896455478541889,-0.007470717795117088
PL1516,Joe Hart,Manchester City,False,PRESSURED,SHORT,4,1.0,0.44413776103916947,-0.008678372349203222
PL1516,Joe Hart,Manchester City,False,PRESSURED,VERY_LONG,3,0.3333333333333333,0.4450056116722783,-0.006551628015159248
PL1516,Joe Hart,Manchester City,True,FREE,LONG,91,0.6373626373626373,0.5934386857697209,-0.004178833994112595
PL1516,Joe Hart,Manchester City,True,FREE,MEDIUM,14,1.0,0.6052291068582576,-0.003934064404994436
PL1516,Joe Hart,Manchester City,True,FREE,SHORT,35,1.0,0.6173735359662769,-0.003610255604860266
PL1516,Joe Hart,Manchester City,True,FREE,VERY_LONG,79,0.43037974683544306,0.5680507960378123,-0.004716986226421763
PL1516,Joel Robles Blázquez,Everton,False,FREE,LONG,117,0.452991452991453,0.6204682101675596,-0.005864745966709322
PL1516,Joel Robles Blázquez,Everton,False,FREE,MEDIUM,39,0.8205128205128205,0.8000835600150813,-0.002495949260080546
PL1516,Joel Robles Blázquez,Everton,False,FREE,SHORT,94,1.0,0.7808945323442128,-0.003294640527894771
PL1516,Joel Robles Blázquez,Everton,False,FREE,VERY_LONG,59,0.3389830508474576,0.5902309088386045,-0.00612760569017196
PL1516,Joel Robles Blázquez,Everton,False,PRESSURED,LONG,17,0.47058823529411764,0.43772009842864834,-0.009580327217800395
PL1516,Joel Robles Blázquez,Everton,False,PRESSURED,MEDIUM,3,0.6666666666666666,0.4725147994609073,-0.0092031732876795
PL1516,Joel Robles Blázquez,Everton,False,PRESSURED,SHORT,5,1.0,0.5692805596881783,-0.006828095485327772
PL1516,Joel Robles Blázquez,Everton,False,PRESSURED,VERY_LONG,5,0.0,0.5006435050448743,-0.008715424691097356
PL1516,Joel Robles Blázquez,Everton,True,FREE,LONG,47,0.5319148936170213,0.6139491168096181,-0.0036859537545549216
PL1516,Joel Robles Blázquez,Everton,True,FREE,MEDIUM,7,1.0,0.6131004888029284,-0.003420064012625333
PL1516,Joel Robles Blázquez,Everton,True,FREE,SHORT,27,1.0,0.6078317021171704,-0.00402338939055815
PL1516,Joel Robles Blázquez,Everton,True,FREE,VERY_LONG,53,0.39622641509433965,0.6193125077902335,-0.0035916217457170087
PL1516,John Ruddy,Norwich City,False,FREE,LONG,247,0.5344129554655871,0.6320765530592644,-0.005745571848599123
PL1516,John Ruddy,Norwich City,False,FREE,MEDIUM,116,0.9224137931034483,0.7996336804298241,-0.003042590373989353
PL1516,John Ruddy,Norwich City,False,FREE,SHORT,148,0.9797297297297297,0.7718525513376878,-0.0035554208516235604
PL1516,John Ruddy,Norwich City,False,FREE,VERY_LONG,108,0.35185185185185186,0.6003218812562366,-0.005775035574446112
PL1516,John Ruddy,Norwich City,False,PRESSURED,LONG,19,0.42105263157894735,0.4613416428487898,-0.008560617151180288
PL1516,John Ruddy,Norwich City,False,PRESSURED,MEDIUM,8,0.5,0.4925857513034063,-0.007269072974607192
PL1516,John Ruddy,Norwich City,False,PRESSURED,SHORT,4,0.75,0.42363530230552693,-0.012184622230791264
PL1516,John Ruddy,Norwich City,True,FREE,LONG,129,0.5813953488372093,0.5939846856089942,-0.004431894029866275
PL1516,John Ruddy,Norwich City,True,FREE,MEDIUM,19,0.9473684210526315,0.6072775740108521,-0.0038802038016624305
PL1516,John Ruddy,Norwich City,True,FREE,SHORT,21,1.0,0.6178217123965429,-0.003657377959031659
PL1516,John Ruddy,Norwich City,True,FREE,VERY_LONG,81,0.41975308641975306,0.5899026598339666,-0.004507111304926259
PL1516,Jordan Pickford,Sunderland,False,FREE,LONG,22,0.45454545454545453,0.6326113022087404,-0.005775751029741299
PL1516,Jordan Pickford,Sunderland,False,FREE,MEDIUM,4,1.0,0.841639640552684,-0.0039776937030665625
PL1516,Jordan Pickford,Sunderland,False,FREE,SHORT,5,1.0,0.9769841428309955,-0.0005486009327098432
PL1516,Jordan Pickford,Sunderland,False,FREE,VERY_LONG,20,0.55,0.6181403971703208,-0.005770306932678113
PL1516,Jordan Pickford,Sunderland,False,PRESSURED,LONG,3,0.3333333333333333,0.5269461077844312,-0.005297980952994438
PL1516,Jordan Pickford,Sunderland,False,PRESSURED,MEDIUM,1,0.0,0.5269461077844312,-0.010294250141458563
PL1516,Jordan Pickford,Sunderland,False,PRESSURED,VERY_LONG,1,0.0,0.5269461077844312,-0.006198838533785496
PL1516,Jordan Pickford,Sunderland,True,FREE,LONG,2,0.5,0.5742092457420925,-0.005083481762671118
PL1516,Jordan Pickford,Sunderland,True,FREE,VERY_LONG,20,0.6,0.619330202516676,-0.003918878413749285
PL1516,Julián Speroni,Crystal Palace,False,FREE,LONG,25,0.52,0.6340289635470288,-0.005608188212811228
PL1516,Julián Speroni,Crystal Palace,False,FREE,MEDIUM,3,0.6666666666666666,0.643976393976394,-0.0062167129774521905
PL1516,Julián Speroni,Crystal Palace,False,FREE,SHORT,10,0.9,0.784272317007378,-0.0038933693494212973
PL1516,Julián Speroni,Crystal Palace,False,FREE,VERY_LONG,3,1.0,0.5172641012124406,-0.006193697459939296
PL1516,Julián Speroni,Crystal Palace,False,PRESSURED,LONG,1,1.0,0.4723247232472324,-0.005652691521965941
PL1516,Julián Speroni,Crystal Palace,False,PRESSURED,SHORT,1,1.0,0.5581395348837209,-0.010671136927423129
PL1516,Julián Speroni,Crystal Palace,True,FREE,LONG,16,0.625,0.6090563761658547,-0.003541896246487493
PL1516,Julián Speroni,Crystal Palace,True,FREE,MEDIUM,2,1.0,0.6271412680756396,-0.003095871433366444
PL1516,Julián Speroni,Crystal Palace,True,FREE,SHORT,6,1.0,0.6288738445273175,-0.00316714907764535
PL1516,Julián Speroni,Crystal Palace,True,FREE,VERY_LONG,1,0.0,0.6129032258064516,-0.003104125331278096
PL1516,Karl Darlow,Newcastle United,False,FREE,LONG,76,0.47368421052631576,0.6443967768162863,-0.005010761231101238
PL1516,Karl Darlow,Newcastle United,False,FREE,MEDIUM,27,0.6666666666666666,0.7027297083585866,-0.0053611769860317775
PL1516,Karl Darlow,Newcastle United,False,FREE,SHORT,27,1.0,0.8759392165940647,-0.004052330573597215
PL1516,Karl Darlow,Newcastle United,False,FREE,VERY_LONG,30,0.6,0.6312638969814011,-0.0054349556545263186
PL1516,Karl Darlow,Newcastle United,False,PRESSURED,LONG,6,0.5,0.5164593382415165,-0.00954661971856784
PL1516,Karl Darlow,Newcastle United,False,PRESSURED,MEDIUM,2,0.5,0.5565458780485211,-0.007089833431696089
PL1516,Karl Darlow,Newcastle United,False,PRESSURED,VERY_LONG,2,0.0,0.5237369890835237,-0.009199533834388478
PL1516,Karl Darlow,Newcastle United,True,FREE,LONG,42,0.5952380952380952,0.5922194555592195,-0.003943847979012878
PL1516,Karl Darlow,Newcastle United,True,FREE,MEDIUM,6,1.0,0.6071797751301499,-0.0029367050309444614
PL1516,Karl Darlow,Newcastle United,True,FREE,SHORT,4,1.0,0.6129621631466226,-0.0035567013454740355
PL1516,Karl Darlow,Newcastle United,True,FREE,VERY_LONG,23,0.43478260869565216,0.5940335060678784,-0.0037693306485801414
PL1516,Kasper Schmeichel,Leicester City,False,FREE,LONG,380,0.5447368421052632,0.6387014810372307,-0.005355485951968727
PL1516,Kasper Schmeichel,Leicester City,False,FREE,MEDIUM,97,0.845360824742268,0.7559066419043006,-0.00354187699753749
PL1516,Kasper Schmeichel,Leicester City,False,FREE,SHORT,82,0.9512195121951219,0.7635228510472337,-0.0034187288230890533
PL1516,Kasper Schmeichel,Leicester City,False,FREE,VERY_LONG,283,0.3321554770318021,0.596743545737624,-0.0061997640124135875
PL1516,Kasper Schmeichel,Leicester City,False,PRESSURED,LONG,32,0.5625,0.4699008672684599,-0.009285742235042707
PL1516,Kasper Schmeichel,Leicester City,False,PRESSURED,MEDIUM,5,0.4,0.6105755104582365,-0.006649644023597856
PL1516,Kasper Schmeichel,Leicester City,False,PRESSURED,SHORT,4,1.0,0.5062279641681723,-0.009008933989762382
PL1516,Kasper Schmeichel,Leicester City,False,PRESSURED,VERY_LONG,6,0.5,0.515184956508949,-0.006563643661955317
PL1516,Kasper Schmeichel,Leicester City,True,FREE,LONG,54,0.6111111111111112,0.5840764998666342,-0.0038770482640206436
PL1516,Kasper Schmeichel,Leicester City,True,FREE,MEDIUM,8,1.0,0.5906983769459718,-0.005030922971038302
PL1516,Kasper Schmeichel,Leicester City,True,FREE,SHORT,5,1.0,0.5780542320210763,-0.004365165302986645
PL1516,Kasper Schmeichel,Leicester City,True,FREE,VERY_LONG,259,0.4594594594594595,0.5800393256370262,-0.004164972943435502
PL1516,Kelvin Davis,Southampton,False,FREE,LONG,3,0.3333333333333333,0.5187623436471362,-0.008030238636931603
PL1516,Kelvin Davis,Southampton,False,FREE,MEDIUM,3,1.0,0.8268545869307533,-0.002478474424005767
PL1516,Kelvin Davis,Southampton,False,FREE,SHORT,6,1.0,0.7195029427824907,-0.004066220696844876
PL1516,Kelvin Davis,Southampton,False,PRESSURED,LONG,1,0.0,0.4642857142857143,-0.008214504387864415
PL1516,Kelvin Davis,Southampton,False,PRESSURED,SHORT,2,0.5,0.4619688132365194,-0.007143069327091996
PL1516,Kelvin Davis,Southampton,True,FREE,LONG,10,0.3,0.567860780367146,-0.005169071867246982
PL1516,Kelvin Davis,Southampton,True,FREE,MEDIUM,1,0.0,0.5581395348837209,-0.005812585492433948
PL1516,Kelvin Davis,Southampton,True,FREE,SHORT,1,1.0,0.5581395348837209,-0.005812585492433948
PL1516,Kelvin Davis,Southampton,True,FREE,VERY_LONG,2,1.0,0.5581395348837209,-0.00513883942963104
PL1516,Kristoffer Nordfeldt,Swansea City,False,FREE,LONG,2,0.5,0.6548117154811716,-0.005121265369632312
PL1516,Kristoffer Nordfeldt,Swansea City,False,FREE,MEDIUM,5,1.0,0.759331965549894,-0.001597111641141484
PL1516,Kristoffer Nordfeldt,Swansea City,False,FREE,SHORT,5,1.0,0.6764064872014549,-0.004724506436894369
PL1516,Kristoffer Nordfeldt,Swansea City,False,FREE,VERY_LONG,1,1.0,0.6548117154811716,-0.004078697034417647
PL1516,Kristoffer Nordfeldt,Swansea City,False,PRESSURED,LONG,2,0.5,0.5164851020849868,-0.008842978540533116
PL1516,Kristoffer Nordfeldt,Swansea City,False,PRESSURED,MEDIUM,2,1.0,0.5269461077844312,-0.010294250141458563
PL1516,Kristoffer Nordfeldt,Swansea City,True,FREE,LONG,6,1.0,0.6418643896396111,-0.0024818301713890657
PL1516,Kristoffer Nordfeldt,Swansea City,True,FREE,SHORT,2,1.0,0.6289023162134944,-0.0025303040666543384
PL1516,Kristoffer Nordfeldt,Swansea City,True,FREE,VERY_LONG,4,0.5,0.6029707955689828,-0.004062919710787996
PL1516,Maarten Stekelenburg,Southampton,False,FREE,LONG,108,0.5740740740740741,0.6257336511426972,-0.006084685459296666
PL1516,Maarten Stekelenburg,Southampton,False,FREE,MEDIUM,23,0.8695652173913043,0.7959369375206918,-0.0031542267297409734
PL1516,Maarten Stekelenburg,Southampton,False,FREE,SHORT,129,0.9922480620155039,0.7528765045148311,-0.003926354014649456
PL1516,Maarten Stekelenburg,Southampton,False,FREE,VERY_LONG,50,0.26,0.5668184769384154,-0.006196630002825272
PL1516,Maarten Stekelenburg,Southampton,False,PRESSURED,LONG,18,0.3333333333333333,0.4630985829232336,-0.00930743525247188
PL1516,Maarten Stekelenburg,Southampton,False,PRESSURED,MEDIUM,2,0.5,0.5127523079330308,-0.008653584946558619
PL1516,Maarten Stekelenburg,Southampton,False,PRESSURED,SHORT,4,0.75,0.4844235224330456,-0.008730880623245698
PL1516,Maarten Stekelenburg,Southampton,False,PRESSURED,VERY_LONG,5,0.0,0.427527311102956,-0.00921800760939064
PL1516,Maarten Stekelenburg,Southampton,True,FREE,LONG,37,0.6486486486486487,0.584961755656801,-0.004757979590211325
PL1516,Maarten Stekelenburg,Southampton,True,FREE,MEDIUM,9,1.0,0.5756174339959659,-0.004510953071077139
PL1516,Maarten Stekelenburg,Southampton,True,FREE,SHORT,22,1.0,0.5851810300018323,-0.004681963281783801
PL1516,Maarten Stekelenburg,Southampton,True,FREE,VERY_LONG,57,0.5087719298245614,0.5910698779664035,-0.004235477174984481
PL1516,Mark Bunn,Aston Villa,False,FREE,LONG,90,0.6,0.6433315091325736,-0.004861781879566747
PL1516,Mark Bunn,Aston Villa,False,FREE,MEDIUM,17,0.8235294117647058,0.7997310728044156,-0.00288252064855747
PL1516,Mark Bunn,Aston Villa,False,FREE,SHORT,32,1.0,0.8297961419561671,-0.0020821416417928307
PL1516,Mark Bunn,Aston Villa,False,FREE,VERY_LONG,27,0.2222222222222222,0.600627554916227,-0.005671199967459644
PL1516,Mark Bunn,Aston Villa,False,PRESSURED,LONG,3,0.0,0.5037384532197723,-0.0057521247330421426
PL1516,Mark Bunn,Aston Villa,False,PRESSURED,MEDIUM,2,1.0,0.5127523079330308,-0.01411597628480367
PL1516,Mark Bunn,Aston Villa,True,FREE,LONG,74,0.527027027027027,0.6027472213719879,-0.004003678018596587
PL1516,Mark Bunn,Aston Villa,True,FREE,MEDIUM,5,0.6,0.6144330981417612,-0.003790251774766699
PL1516,Mark Bunn,Aston Villa,True,FREE,SHORT,2,1.0,0.6038836349671164,-0.0037886590891125288
PL1516,Mark Bunn,Aston Villa,True,FREE,VERY_LONG,17,0.17647058823529413,0.5896843983172451,-0.004364262557454353
PL1516,Michel Vorm,Tottenham Hotspur,False,FREE,LONG,2,0.0,0.6531968591413658,-0.004275423680502457
PL1516,Michel Vorm,Tottenham Hotspur,False,FREE,MEDIUM,9,1.0,0.6920290332303217,-0.0044388206903889825
PL1516,Michel Vorm,Tottenham Hotspur,False,FREE,SHORT,28,1.0,0.732822572388194,-0.004049113962939161
PL1516,Michel Vorm,Tottenham Hotspur,False,PRESSURED,LONG,2,1.0,0.40939597315436244,-0.007731440632801751
PL1516,Michel Vorm,Tottenham Hotspur,False,PRESSURED,SHORT,1,1.0,0.40939597315436244,-0.006682013852632794
PL1516,Michel Vorm,Tottenham Hotspur,True,FREE,LONG,2,1.0,0.664440734557596,-0.003831071076570393
PL1516,Michel Vorm,Tottenham Hotspur,True,FREE,MEDIUM,2,1.0,0.6531968591413658,-0.002026847953505575
PL1516,Michel Vorm,Tottenham Hotspur,True,FREE,SHORT,3,1.0,0.6419529837251357,-0.0036785666999371983
PL1516,Paulo Dino Gazzaniga,Southampton,False,FREE,LONG,19,0.47368421052631576,0.6816419725496368,-0.0036213038048117717
PL1516,Paulo Dino Gazzaniga,Southampton,False,FREE,MEDIUM,6,1.0,0.8468716908177621,-0.0017955889497187738
PL1516,Paulo Dino Gazzaniga,Southampton,False,FREE,SHORT,11,1.0,0.780868037122243,-0.0033488990753030375
PL1516,Paulo Dino Gazzaniga,Southampton,False,FREE,VERY_LONG,9,0.3333333333333333,0.6487834427794241,-0.0052730559181693405
PL1516,Paulo Dino Gazzaniga,Southampton,False,PRESSURED,SHORT,1,1.0,0.5346534653465346,-0.004421382992462114
PL1516,Paulo Dino Gazzaniga,Southampton,True,FREE,LONG,4,1.0,0.6531968591413658,-0.0025451083934163233
PL1516,Paulo Dino Gazzaniga,Southampton,True,FREE,SHORT,1,1.0,0.6419529837251357,-0.0022965388601752026
PL1516,Paulo Dino Gazzaniga,Southampton,True,FREE,VERY_LONG,13,0.6923076923076923,0.6407543580925967,-0.003122679446139346
PL1516,Petr Čech,Arsenal,False,FREE,LONG,241,0.5726141078838174,0.648754733354067,-0.005650668218094244
PL1516,Petr Čech,Arsenal,False,FREE,MEDIUM,106,0.9339622641509434,0.7902941761807324,-0.002867545396849467
PL1516,Petr Čech,Arsenal,False,FREE,SHORT,252,0.996031746031746,0.8131701980113605,-0.0028446121558043055
PL1516,Petr Čech,Arsenal,False,FREE,VERY_LONG,124,0.4274193548387097,0.6118236215591492,-0.006321252857148084
PL1516,Petr Čech,Arsenal,False,PRESSURED,LONG,34,0.5294117647058824,0.5001357755323279,-0.007292208420845197
PL1516,Petr Čech,Arsenal,False,PRESSURED,MEDIUM,6,0.8333333333333334,0.4723474026166657,-0.006923194739590434
PL1516,Petr Čech,Arsenal,False,PRESSURED,SHORT,7,1.0,0.5283029651004665,-0.008415261324936595
PL1516,Petr Čech,Arsenal,False,PRESSURED,VERY_LONG,6,0.3333333333333333,0.4959549056368642,-0.00821478487869993
PL1516,Petr Čech,Arsenal,True,FREE,LONG,94,0.6914893617021277,0.6030738853394623,-0.004126778949553888
PL1516,Petr Čech,Arsenal,True,FREE,MEDIUM,11,1.0,0.6270011705824877,-0.003216669588189243
PL1516,Petr Čech,Arsenal,True,FREE,SHORT,22,1.0,0.6292817071391366,-0.0036336852216625024
PL1516,Petr Čech,Arsenal,True,FREE,VERY_LONG,122,0.45081967213114754,0.6074342217566729,-0.004309524101311959
PL1516,Rob Elliot,Newcastle United,False,FREE,LONG,239,0.5606694560669456,0.6656605224219688,-0.0051458615401216
PL1516,Rob Elliot,Newcastle United,False,FREE,MEDIUM,54,0.8518518518518519,0.7610771673125002,-0.003381284293422075
PL1516,Rob Elliot,Newcastle United,False,FREE,SHORT,83,1.0,0.8460237465909409,-0.002059133178115067
PL1516,Rob Elliot,Newcastle United,False,FREE,VERY_LONG,78,0.4230769230769231,0.626281631501949,-0.005640707502836894
PL1516,Rob Elliot,Newcastle United,False,PRESSURED,LONG,24,0.3333333333333333,0.5319290335434275,-0.006072861971875562
PL1516,Rob Elliot,Newcastle United,False,PRESSURED,MEDIUM,4,0.5,0.497954395544757,-0.011000246405952058
PL1516,Rob Elliot,Newcastle United,False,PRESSURED,SHORT,3,1.0,0.6578121288593425,-0.0017352915526024516
PL1516,Rob Elliot,Newcastle United,False,PRESSURED,VERY_LONG,2,0.0,0.519883310302472,-0.006117799281015546
PL1516,Rob Elliot,Newcastle United,True,FREE,LONG,121,0.6776859504132231,0.626515153900285,-0.003470391818611058
PL1516,Rob Elliot,Newcastle United,True,FREE,MEDIUM,15,1.0,0.6450648738041852,-0.0033884278738813703
PL1516,Rob Elliot,Newcastle United,True,FREE,SHORT,13,1.0,0.640924202999659,-0.003266191879928114
PL1516,Rob Elliot,Newcastle United,True,FREE,VERY_LONG,49,0.4489795918367347,0.6277272301290382,-0.003519980831454267
PL1516,Ryan Allsop,AFC Bournemouth,False,FREE,LONG,1,0.0,0.6623931623931624,-0.004726601511173143
PL1516,Ryan Allsop,AFC Bournemouth,False,FREE,MEDIUM,2,1.0,0.8240462558811859,-0.0008293324892083652
PL1516,Ryan Allsop,AFC Bournemouth,False,FREE,SHORT,5,1.0,0.7299145299145299,-0.004673370230018548
PL1516,Ryan Allsop,AFC Bournemouth,True,FREE,SHORT,1,1.0,0.6267806267806267,-0.0027592490305004217
PL1516,Ryan Allsop,AFC Bournemouth,True,FREE,VERY_LONG,1,1.0,0.6413793103448276,-0.00378404953457428
PL1516,Sergio Germán Romero,Manchester United,False,FREE,LONG,30,0.43333333333333335,0.6204222944019627,-0.005969243457867662
PL1516,Sergio Germán Romero,Manchester United,False,FREE,MEDIUM,22,0.9545454545454546,0.7831616049422713,-0.003157224913462087
PL1516,Sergio Germán Romero,Manchester United,False,FREE,SHORT,43,0.9767441860465116,0.7367364487555946,-0.004403258672872679
PL1516,Sergio Germán Romero,Manchester United,False,FREE,VERY_LONG,11,0.18181818181818182,0.589460105174153,-0.005893186674195041
PL1516,Sergio Germán Romero,Manchester United,False,PRESSURED,LONG,7,0.42857142857142855,0.4809803462383079,-0.008502301141597241
PL1516,Sergio Germán Romero,Manchester United,False,PRESSURED,MEDIUM,5,0.4,0.4895598419712604,-0.0067859519642608414
PL1516,Sergio Germán Romero,Manchester United,False,PRESSURED,SHORT,2,1.0,0.4449254449254449,-0.005159011192557428
PL1516,Sergio Germán Romero,Manchester United,False,PRESSURED,VERY_LONG,2,0.5,0.4375,-0.010898281722431345
PL1516,Sergio Germán Romero,Manchester United,True,FREE,LONG,3,0.3333333333333333,0.6190436300340876,-0.004789646155485106
PL1516,Sergio Germán Romero,Manchester United,True,FREE,MEDIUM,4,0.25,0.6099610438568713,-0.0033089629507980726
PL1516,Sergio Germán Romero,Manchester United,True,FREE,SHORT,6,1.0,0.5921040340399407,-0.004663993158358637
PL1516,Sergio Germán Romero,Manchester United,True,FREE,VERY_LONG,4,0.25,0.6100557165485385,-0.004670821071908428
PL1516,Shay Given,Stoke City,False,FREE,LONG,22,0.7727272727272727,0.673949370080479,-0.005188666553772537
PL1516,Shay Given,Stoke City,False,FREE,MEDIUM,7,0.42857142857142855,0.7197973642825269,-0.00305162776025315
PL1516,Shay Given,Stoke City,False,FREE,SHORT,7,1.0,0.9102101410944377,-0.0010197023879628387
PL1516,Shay Given,Stoke City,False,FREE,VERY_LONG,5,0.6,0.5711594705776625,-0.0067534173626216595
PL1516,Shay Given,Stoke City,False,PRESSURED,MEDIUM,1,1.0,0.5,-0.00451500611640397
PL1516,Shay Given,Stoke City,False,PRESSURED,VERY_LONG,1,0.0,0.5265115724583156,-0.008863133628600205
PL1516,Shay Given,Stoke City,True,FREE,LONG,13,0.7692307692307693,0.6580058791635827,-0.0031484327483284388
PL1516,Shay Given,Stoke City,True,FREE,SHORT,6,0.8333333333333334,0.6335434183439145,-0.0032165724507650455
PL1516,Shay Given,Stoke City,True,FREE,VERY_LONG,3,1.0,0.6838652454348075,-0.0024232772185575416
PL1516,Simon Mignolet,Liverpool,False,FREE,LONG,202,0.5198019801980198,0.6185141478701991,-0.006065110230555802
PL1516,Simon Mignolet,Liverpool,False,FREE,MEDIUM,80,0.875,0.7500459471255417,-0.003944422970073591
PL1516,Simon Mignolet,Liverpool,False,FREE,SHORT,302,0.9933774834437086,0.7499258193664764,-0.003824606990421668
PL1516,Simon Mignolet,Liverpool,False,FREE,VERY_LONG,65,0.36923076923076925,0.5704971812277819,-0.006902945915881038
PL1516,Simon Mignolet,Liverpool,False,PRESSURED,LONG,27,0.4444444444444444,0.48972961053660624,-0.008804826198592899
PL1516,Simon Mignolet,Liverpool,False,PRESSURED,MEDIUM,12,0.75,0.4894306821735013,-0.008144948482132581
